43.522571,1.505098,2014/02/01 12:00:48,0.019298
43.522574,1.505100,2014/02/01 12:00:49,0.019598
43.522576,1.505102,2014/02/01 12:00:50,0.019898
43.522578,1.505104,2014/02/01 12:00:51,0.020174
43.522581,1.505105,2014/02/01 12:00:53,0.020474
43.522583,1.505106,2014/02/01 12:00:55,0.020774
43.522586,1.505107,2014/02/01 12:00:57,0.021074
43.522588,1.505107,2014/02/01 12:00:59,0.021374
43.522590,1.505108,2014/02/01 12:01:01,0.021548
43.522592,1.505111,2014/02/01 12:01:04,0.021848
43.522594,1.505113,2014/02/01 12:01:08,0.022148
43.522595,1.505115,2014/02/01 12:01:11,0.022341
43.522595,1.505111,2014/02/01 12:01:15,0.022641
43.522595,1.505108,2014/02/01 12:01:20,0.022941
43.522595,1.505107,2014/02/01 12:01:21,0.022987
43.522595,1.505103,2014/02/01 12:01:22,0.023287
43.522595,1.505100,2014/02/01 12:01:24,0.023587
43.522595,1.505096,2014/02/01 12:01:25,0.023887
43.522596,1.505092,2014/02/01 12:01:27,0.024187
43.522596,1.505088,2014/02/01 12:01:28,0.024487
43.522596,1.505085,2014/02/01 12:01:30,0.024787
43.522596,1.505083,2014/02/01 12:01:31,0.024927
43.522596,1.505079,2014/02/01 12:01:35,0.025227
43.522595,1.505076,2014/02/01 12:01:39,0.025527
43.522595,1.505074,2014/02/01 12:01:41,0.025662
43.522596,1.505070,2014/02/01 12:01:43,0.025962
43.522596,1.505067,2014/02/01 12:01:46,0.026262
43.522597,1.505063,2014/02/01 12:01:48,0.026562
43.522597,1.505060,2014/02/01 12:01:51,0.026814
43.522596,1.505060,2014/02/01 12:02:01,0.026925
43.522598,1.505062,2014/02/01 12:02:05,0.027225
43.522601,1.505064,2014/02/01 12:02:10,0.027525
43.522601,1.505064,2014/02/01 12:02:11,0.027569
43.522603,1.505065,2014/02/01 12:02:13,0.027869
43.522606,1.505067,2014/02/01 12:02:15,0.028169
43.522608,1.505068,2014/02/01 12:02:17,0.028469
43.522611,1.505070,2014/02/01 12:02:19,0.028769
43.522613,1.505071,2014/02/01 12:02:21,0.029019
43.522614,1.505073,2014/02/01 12:02:31,0.029215
43.522612,1.505075,2014/02/01 12:02:38,0.029515
43.522611,1.505076,2014/02/01 12:02:41,0.029628
43.522609,1.505079,2014/02/01 12:02:47,0.029928
43.522608,1.505080,2014/02/01 12:02:51,0.030092
43.522608,1.505076,2014/02/01 12:02:55,0.030392
43.522608,1.505073,2014/02/01 12:02:59,0.030692
43.522608,1.505071,2014/02/01 12:03:01,0.030819
43.522610,1.505073,2014/02/01 12:03:06,0.031119
43.522612,1.505074,2014/02/01 12:03:11,0.031326
43.522610,1.505076,2014/02/01 12:03:14,0.031626
43.522607,1.505078,2014/02/01 12:03:18,0.031926
43.522606,1.505079,2014/02/01 12:03:21,0.032106
43.522608,1.505077,2014/02/01 12:03:28,0.032406
43.522609,1.505076,2014/02/01 12:03:31,0.032519
43.522610,1.505079,2014/02/01 12:03:41,0.032785
43.522612,1.505076,2014/02/01 12:03:44,0.033085
43.522613,1.505073,2014/02/01 12:03:47,0.033385
43.522615,1.505070,2014/02/01 12:03:50,0.033685
43.522615,1.505069,2014/02/01 12:03:51,0.033766
43.522617,1.505066,2014/02/01 12:03:55,0.034066
43.522619,1.505064,2014/02/01 12:04:00,0.034366
43.522619,1.505063,2014/02/01 12:04:01,0.034423
43.522621,1.505060,2014/02/01 12:04:08,0.034723
43.522621,1.505059,2014/02/01 12:04:11,0.034816
43.522623,1.505058,2014/02/01 12:04:21,0.035052
43.522622,1.505054,2014/02/01 12:04:29,0.035352
43.522622,1.505054,2014/02/01 12:04:31,0.035394
43.522620,1.505057,2014/02/01 12:04:38,0.035694
43.522620,1.505058,2014/02/01 12:04:41,0.035786
43.522618,1.505055,2014/02/01 12:04:50,0.036086
43.522618,1.505055,2014/02/01 12:04:51,0.036115
43.522620,1.505053,2014/02/01 12:04:58,0.036415
43.522621,1.505052,2014/02/01 12:05:01,0.036528
43.522622,1.505052,2014/02/01 12:05:11,0.036639
43.522620,1.505055,2014/02/01 12:05:17,0.036939
43.522619,1.505056,2014/02/01 12:05:21,0.037103
43.522622,1.505057,2014/02/01 12:05:29,0.037404
43.522622,1.505057,2014/02/01 12:05:31,0.037447
43.522623,1.505056,2014/02/01 12:05:41,0.037585
43.522623,1.505054,2014/02/01 12:05:51,0.037746
43.522623,1.505054,2014/02/01 12:06:01,0.037746
43.522623,1.505053,2014/02/01 12:06:11,0.037827
43.522622,1.505052,2014/02/01 12:06:21,0.037964
43.522621,1.505051,2014/02/01 12:06:31,0.038102
43.522620,1.505050,2014/02/01 12:06:41,0.038239
43.522620,1.505050,2014/02/01 12:06:51,0.038239
43.522620,1.505050,2014/02/01 12:07:01,0.038239
43.522620,1.505049,2014/02/01 12:07:11,0.038320
43.522619,1.505049,2014/02/01 12:07:21,0.038431
43.522619,1.505049,2014/02/01 12:07:31,0.038431
43.522619,1.505049,2014/02/01 12:07:41,0.038431
43.522619,1.505049,2014/02/01 12:07:51,0.038431
43.522619,1.505050,2014/02/01 12:08:01,0.038512
43.522619,1.505051,2014/02/01 12:08:11,0.038593
43.522619,1.505052,2014/02/01 12:08:21,0.038673
43.522620,1.505053,2014/02/01 12:08:31,0.038811
43.522621,1.505054,2014/02/01 12:08:41,0.038948
43.522622,1.505056,2014/02/01 12:08:51,0.039145
43.522623,1.505056,2014/02/01 12:09:01,0.039256
43.522623,1.505056,2014/02/01 12:09:11,0.039256
43.522623,1.505055,2014/02/01 12:09:21,0.039337
43.522623,1.505054,2014/02/01 12:09:31,0.039417
43.522622,1.505052,2014/02/01 12:09:41,0.039613
43.522622,1.505051,2014/02/01 12:09:51,0.039694
43.522621,1.505050,2014/02/01 12:10:01,0.039832
43.522620,1.505050,2014/02/01 12:10:11,0.039943
43.522620,1.505049,2014/02/01 12:10:21,0.040024
43.522619,1.505049,2014/02/01 12:10:31,0.040135
43.522620,1.505049,2014/02/01 12:10:41,0.040246
43.522620,1.505049,2014/02/01 12:10:51,0.040246
43.522620,1.505050,2014/02/01 12:11:01,0.040327
43.522620,1.505051,2014/02/01 12:11:11,0.040408
43.522619,1.505050,2014/02/01 12:11:21,0.040545
43.522619,1.505049,2014/02/01 12:11:31,0.040626
43.522618,1.505048,2014/02/01 12:11:41,0.040763
43.522618,1.505047,2014/02/01 12:11:51,0.040844
43.522617,1.505046,2014/02/01 12:12:01,0.040982
43.522617,1.505045,2014/02/01 12:12:11,0.041062
43.522616,1.505044,2014/02/01 12:12:21,0.041200
43.522615,1.505044,2014/02/01 12:12:31,0.041311
43.522614,1.505043,2014/02/01 12:12:41,0.041449
43.522612,1.505041,2014/02/01 12:12:51,0.041724
43.522610,1.505038,2014/02/01 12:12:58,0.042024
43.522610,1.505037,2014/02/01 12:13:01,0.042116
43.522609,1.505038,2014/02/01 12:13:11,0.042253
43.522612,1.505037,2014/02/01 12:13:17,0.042553
43.522613,1.505036,2014/02/01 12:13:21,0.042727
43.522613,1.505039,2014/02/01 12:13:31,0.042969
43.522612,1.505039,2014/02/01 12:13:41,0.043081
43.522610,1.505042,2014/02/01 12:13:44,0.043381
43.522609,1.505045,2014/02/01 12:13:47,0.043681
43.522607,1.505048,2014/02/01 12:13:50,0.043981
43.522607,1.505049,2014/02/01 12:13:51,0.044061
43.522604,1.505048,2014/02/01 12:13:59,0.044361
43.522604,1.505048,2014/02/01 12:14:01,0.044405
43.522601,1.505047,2014/02/01 12:14:04,0.044705
43.522599,1.505045,2014/02/01 12:14:07,0.045005
43.522596,1.505044,2014/02/01 12:14:10,0.045305
43.522596,1.505044,2014/02/01 12:14:11,0.045352
43.522594,1.505042,2014/02/01 12:14:15,0.045652
43.522592,1.505040,2014/02/01 12:14:19,0.045952
43.522591,1.505039,2014/02/01 12:14:21,0.046039
43.522592,1.505042,2014/02/01 12:14:31,0.046306
43.522595,1.505041,2014/02/01 12:14:37,0.046606
43.522596,1.505041,2014/02/01 12:14:41,0.046758
43.522594,1.505042,2014/02/01 12:14:51,0.046995
43.522596,1.505045,2014/02/01 12:14:56,0.047295
43.522597,1.505048,2014/02/01 12:15:01,0.047584
43.522596,1.505049,2014/02/01 12:15:11,0.047721
43.522596,1.505050,2014/02/01 12:15:21,0.047802
43.522596,1.505049,2014/02/01 12:15:31,0.047882
43.522595,1.505049,2014/02/01 12:15:41,0.047994
43.522595,1.505048,2014/02/01 12:15:51,0.048075
43.522595,1.505049,2014/02/01 12:16:01,0.048155
43.522594,1.505049,2014/02/01 12:16:11,0.048267
43.522593,1.505049,2014/02/01 12:16:21,0.048378
43.522592,1.505049,2014/02/01 12:16:31,0.048489
43.522591,1.505049,2014/02/01 12:16:41,0.048601
43.522592,1.505048,2014/02/01 12:16:51,0.048738
43.522592,1.505048,2014/02/01 12:17:01,0.048738
43.522593,1.505048,2014/02/01 12:17:11,0.048849
43.522593,1.505048,2014/02/01 12:17:21,0.048849
43.522592,1.505048,2014/02/01 12:17:31,0.048961
43.522591,1.505048,2014/02/01 12:17:41,0.049072
43.522589,1.505047,2014/02/01 12:17:51,0.049309
43.522587,1.505045,2014/02/01 12:18:01,0.049584
43.522587,1.505045,2014/02/01 12:18:11,0.049584
43.522586,1.505045,2014/02/01 12:18:21,0.049695
43.522586,1.505045,2014/02/01 12:18:31,0.049695
43.522585,1.505045,2014/02/01 12:18:41,0.049806
43.522585,1.505045,2014/02/01 12:18:51,0.049806
43.522584,1.505045,2014/02/01 12:19:01,0.049918
43.522584,1.505045,2014/02/01 12:19:11,0.049918
43.522584,1.505045,2014/02/01 12:19:21,0.049918
43.522585,1.505045,2014/02/01 12:19:31,0.050029
43.522585,1.505044,2014/02/01 12:19:41,0.050110
43.522585,1.505043,2014/02/01 12:19:51,0.050191
43.522585,1.505041,2014/02/01 12:20:01,0.050352
43.522584,1.505041,2014/02/01 12:20:11,0.050463
43.522584,1.505041,2014/02/01 12:20:21,0.050463
43.522583,1.505042,2014/02/01 12:20:31,0.050601
43.522583,1.505044,2014/02/01 12:20:41,0.050762
43.522583,1.505046,2014/02/01 12:20:51,0.050924
43.522583,1.505047,2014/02/01 12:21:01,0.051004
43.522583,1.505047,2014/02/01 12:21:11,0.051004
43.522583,1.505047,2014/02/01 12:21:21,0.051004
43.522583,1.505047,2014/02/01 12:21:31,0.051004
43.522584,1.505047,2014/02/01 12:21:41,0.051116
43.522585,1.505046,2014/02/01 12:21:51,0.051253
43.522586,1.505044,2014/02/01 12:22:01,0.051449
43.522586,1.505044,2014/02/01 12:22:11,0.051449
43.522587,1.505043,2014/02/01 12:22:21,0.051587
43.522586,1.505043,2014/02/01 12:22:31,0.051698
43.522585,1.505042,2014/02/01 12:22:41,0.051836
43.522586,1.505041,2014/02/01 12:22:51,0.051973
43.522587,1.505040,2014/02/01 12:23:01,0.052111
43.522588,1.505041,2014/02/01 12:23:11,0.052248
43.522588,1.505042,2014/02/01 12:23:21,0.052329
43.522588,1.505043,2014/02/01 12:23:31,0.052410
43.522588,1.505044,2014/02/01 12:23:41,0.052490
43.522588,1.505044,2014/02/01 12:23:51,0.052490
43.522588,1.505045,2014/02/01 12:24:01,0.052571
43.522586,1.505047,2014/02/01 12:24:11,0.052846
43.522587,1.505043,2014/02/01 12:24:18,0.053146
43.522587,1.505042,2014/02/01 12:24:21,0.053265
43.522589,1.505044,2014/02/01 12:24:29,0.053565
43.522590,1.505044,2014/02/01 12:24:31,0.053636
43.522592,1.505046,2014/02/01 12:24:33,0.053936
43.522595,1.505047,2014/02/01 12:24:36,0.054236
43.522597,1.505049,2014/02/01 12:24:39,0.054536
43.522599,1.505050,2014/02/01 12:24:41,0.054748
43.522601,1.505048,2014/02/01 12:24:45,0.055048
43.522603,1.505045,2014/02/01 12:24:49,0.055348
43.522604,1.505044,2014/02/01 12:24:51,0.055486
43.522604,1.505044,2014/02/01 12:25:01,0.055486
43.522604,1.505044,2014/02/01 12:25:11,0.055486
43.522603,1.505044,2014/02/01 12:25:21,0.055598
43.522603,1.505045,2014/02/01 12:25:31,0.055678
43.522602,1.505045,2014/02/01 12:25:41,0.055790
43.522600,1.505045,2014/02/01 12:25:51,0.056012
43.522598,1.505045,2014/02/01 12:26:01,0.056235
43.522597,1.505044,2014/02/01 12:26:11,0.056372
43.522596,1.505044,2014/02/01 12:26:21,0.056484
43.522595,1.505044,2014/02/01 12:26:31,0.056595
43.522594,1.505045,2014/02/01 12:26:41,0.056732
43.522592,1.505046,2014/02/01 12:26:51,0.056969
43.522591,1.505046,2014/02/01 12:27:01,0.057081
43.522590,1.505045,2014/02/01 12:27:11,0.057218
43.522590,1.505045,2014/02/01 12:27:21,0.057218
43.522589,1.505045,2014/02/01 12:27:31,0.057329
43.522588,1.505045,2014/02/01 12:27:41,0.057441
43.522589,1.505045,2014/02/01 12:27:51,0.057552
43.522589,1.505044,2014/02/01 12:28:01,0.057633
43.522590,1.505044,2014/02/01 12:28:11,0.057744
43.522591,1.505045,2014/02/01 12:28:21,0.057882
43.522592,1.505046,2014/02/01 12:28:31,0.058019
43.522593,1.505046,2014/02/01 12:28:41,0.058130
43.522593,1.505046,2014/02/01 12:28:51,0.058130
43.522594,1.505045,2014/02/01 12:29:01,0.058268
43.522594,1.505044,2014/02/01 12:29:11,0.058349
43.522594,1.505044,2014/02/01 12:29:21,0.058349
43.522595,1.505045,2014/02/01 12:29:31,0.058486
43.522595,1.505044,2014/02/01 12:29:41,0.058567
43.522595,1.505044,2014/02/01 12:29:51,0.058567
43.522594,1.505044,2014/02/01 12:30:01,0.058678
43.522593,1.505044,2014/02/01 12:30:11,0.058790
43.522591,1.505043,2014/02/01 12:30:21,0.059026
43.522589,1.505042,2014/02/01 12:30:31,0.059263
43.522587,1.505040,2014/02/01 12:30:41,0.059538
43.522584,1.505039,2014/02/01 12:30:49,0.059838
43.522584,1.505039,2014/02/01 12:30:51,0.059882
43.522582,1.505038,2014/02/01 12:31:01,0.060119
43.522582,1.505038,2014/02/01 12:31:11,0.060119
43.522581,1.505039,2014/02/01 12:31:21,0.060256
43.522581,1.505040,2014/02/01 12:31:31,0.060337
43.522582,1.505041,2014/02/01 12:31:41,0.060474
43.522583,1.505040,2014/02/01 12:31:51,0.060612
43.522584,1.505040,2014/02/01 12:32:01,0.060723
43.522584,1.505042,2014/02/01 12:32:11,0.060885
43.522584,1.505044,2014/02/01 12:32:21,0.061046
43.522584,1.505046,2014/02/01 12:32:31,0.061207
43.522584,1.505048,2014/02/01 12:32:41,0.061369
43.522583,1.505049,2014/02/01 12:32:51,0.061506
43.522582,1.505049,2014/02/01 12:33:01,0.061618
43.522583,1.505050,2014/02/01 12:33:11,0.061755
43.522583,1.505050,2014/02/01 12:33:21,0.061755
43.522583,1.505050,2014/02/01 12:33:31,0.061755
43.522584,1.505050,2014/02/01 12:33:41,0.061867
43.522585,1.505052,2014/02/01 12:33:51,0.062063
43.522586,1.505053,2014/02/01 12:34:01,0.062200
43.522587,1.505054,2014/02/01 12:34:11,0.062338
43.522588,1.505055,2014/02/01 12:34:21,0.062475
43.522589,1.505057,2014/02/01 12:34:31,0.062671
43.522589,1.505057,2014/02/01 12:34:41,0.062671
43.522589,1.505057,2014/02/01 12:34:51,0.062671
43.522589,1.505058,2014/02/01 12:35:01,0.062752
43.522590,1.505059,2014/02/01 12:35:11,0.062889
43.522591,1.505059,2014/02/01 12:35:21,0.063001
43.522593,1.505059,2014/02/01 12:35:31,0.063223
43.522594,1.505060,2014/02/01 12:35:41,0.063361
43.522595,1.505059,2014/02/01 12:35:51,0.063498
43.522597,1.505061,2014/02/01 12:36:01,0.063773
43.522599,1.505061,2014/02/01 12:36:11,0.063996
43.522601,1.505063,2014/02/01 12:36:21,0.064271
43.522602,1.505065,2014/02/01 12:36:31,0.064467
43.522602,1.505066,2014/02/01 12:36:41,0.064548
43.522601,1.505066,2014/02/01 12:36:51,0.064659
43.522601,1.505067,2014/02/01 12:37:01,0.064740
43.522600,1.505068,2014/02/01 12:37:11,0.064877
43.522600,1.505069,2014/02/01 12:37:21,0.064958
43.522601,1.505069,2014/02/01 12:37:31,0.065069
43.522601,1.505069,2014/02/01 12:37:41,0.065069
43.522601,1.505069,2014/02/01 12:37:51,0.065069
43.522602,1.505069,2014/02/01 12:38:01,0.065181
43.522602,1.505069,2014/02/01 12:38:11,0.065181
43.522603,1.505069,2014/02/01 12:38:21,0.065292
43.522602,1.505068,2014/02/01 12:38:31,0.065430
43.522602,1.505069,2014/02/01 12:38:41,0.065510
43.522602,1.505069,2014/02/01 12:38:51,0.065510
43.522602,1.505070,2014/02/01 12:39:01,0.065591
43.522603,1.505070,2014/02/01 12:39:11,0.065702
43.522603,1.505070,2014/02/01 12:39:21,0.065702
43.522604,1.505068,2014/02/01 12:39:31,0.065898
43.522605,1.505067,2014/02/01 12:39:41,0.066036
43.522606,1.505066,2014/02/01 12:39:51,0.066173
43.522607,1.505066,2014/02/01 12:40:01,0.066285
43.522608,1.505065,2014/02/01 12:40:11,0.066422
43.522608,1.505064,2014/02/01 12:40:21,0.066503
43.522609,1.505063,2014/02/01 12:40:31,0.066641
43.522609,1.505063,2014/02/01 12:40:41,0.066641
43.522609,1.505064,2014/02/01 12:40:51,0.066721
43.522610,1.505065,2014/02/01 12:41:01,0.066859
43.522610,1.505066,2014/02/01 12:41:11,0.066939
43.522610,1.505066,2014/02/01 12:41:21,0.066939
43.522610,1.505066,2014/02/01 12:41:31,0.066939
43.522610,1.505066,2014/02/01 12:41:41,0.066939
43.522610,1.505067,2014/02/01 12:41:51,0.067020
43.522609,1.505067,2014/02/01 12:42:01,0.067132
43.522608,1.505067,2014/02/01 12:42:11,0.067243
43.522608,1.505068,2014/02/01 12:42:21,0.067324
43.522608,1.505070,2014/02/01 12:42:31,0.067485
43.522609,1.505071,2014/02/01 12:42:41,0.067622
43.522610,1.505072,2014/02/01 12:42:51,0.067760
43.522610,1.505073,2014/02/01 12:43:01,0.067841
43.522610,1.505074,2014/02/01 12:43:11,0.067921
43.522609,1.505074,2014/02/01 12:43:21,0.068033
43.522609,1.505074,2014/02/01 12:43:31,0.068033
43.522609,1.505075,2014/02/01 12:43:41,0.068113
43.522610,1.505076,2014/02/01 12:43:51,0.068251
43.522611,1.505076,2014/02/01 12:44:01,0.068362
43.522611,1.505077,2014/02/01 12:44:11,0.068443
43.522611,1.505076,2014/02/01 12:44:21,0.068524
43.522612,1.505076,2014/02/01 12:44:31,0.068635
43.522613,1.505075,2014/02/01 12:44:41,0.068773
43.522613,1.505074,2014/02/01 12:44:51,0.068853
43.522614,1.505073,2014/02/01 12:45:01,0.068991
43.522614,1.505072,2014/02/01 12:45:11,0.069071
43.522614,1.505071,2014/02/01 12:45:21,0.069152
43.522614,1.505070,2014/02/01 12:45:31,0.069233
43.522614,1.505068,2014/02/01 12:45:41,0.069394
43.522615,1.505068,2014/02/01 12:45:51,0.069506
43.522615,1.505068,2014/02/01 12:46:01,0.069506
43.522615,1.505069,2014/02/01 12:46:11,0.069586
43.522616,1.505069,2014/02/01 12:46:21,0.069698
43.522616,1.505069,2014/02/01 12:46:31,0.069698
43.522617,1.505069,2014/02/01 12:46:41,0.069809
43.522617,1.505069,2014/02/01 12:46:51,0.069809
43.522617,1.505069,2014/02/01 12:47:01,0.069809
43.522616,1.505069,2014/02/01 12:47:11,0.069920
43.522615,1.505069,2014/02/01 12:47:21,0.070032
43.522615,1.505068,2014/02/01 12:47:31,0.070112
43.522615,1.505068,2014/02/01 12:47:41,0.070112
43.522615,1.505068,2014/02/01 12:47:51,0.070112
43.522615,1.505069,2014/02/01 12:48:01,0.070193
43.522616,1.505071,2014/02/01 12:48:11,0.070389
43.522616,1.505071,2014/02/01 12:48:21,0.070389
43.522617,1.505071,2014/02/01 12:48:31,0.070501
43.522617,1.505070,2014/02/01 12:48:41,0.070581
43.522618,1.505071,2014/02/01 12:48:51,0.070719
43.522618,1.505069,2014/02/01 12:49:01,0.070880
43.522618,1.505068,2014/02/01 12:49:11,0.070961
43.522617,1.505067,2014/02/01 12:49:21,0.071098
43.522616,1.505065,2014/02/01 12:49:31,0.071294
43.522616,1.505063,2014/02/01 12:49:41,0.071456
43.522617,1.505062,2014/02/01 12:49:51,0.071593
43.522618,1.505061,2014/02/01 12:50:01,0.071731
43.522619,1.505061,2014/02/01 12:50:11,0.071842
43.522620,1.505060,2014/02/01 12:50:21,0.071980
43.522620,1.505059,2014/02/01 12:50:31,0.072060
43.522619,1.505059,2014/02/01 12:50:41,0.072172
43.522619,1.505059,2014/02/01 12:50:51,0.072172
43.522619,1.505061,2014/02/01 12:51:01,0.072333
43.522620,1.505063,2014/02/01 12:51:11,0.072529
43.522621,1.505065,2014/02/01 12:51:21,0.072725
43.522622,1.505066,2014/02/01 12:51:31,0.072863
43.522622,1.505066,2014/02/01 12:51:41,0.072863
43.522623,1.505065,2014/02/01 12:51:51,0.073000
43.522624,1.505063,2014/02/01 12:52:01,0.073197
43.522626,1.505062,2014/02/01 12:52:11,0.073433
43.522627,1.505063,2014/02/01 12:52:21,0.073571
43.522629,1.505064,2014/02/01 12:52:31,0.073808
43.522629,1.505064,2014/02/01 12:52:41,0.073808
43.522630,1.505064,2014/02/01 12:52:51,0.073919
43.522631,1.505066,2014/02/01 12:53:01,0.074115
43.522631,1.505066,2014/02/01 12:53:11,0.074115
43.522631,1.505066,2014/02/01 12:53:21,0.074115
43.522631,1.505066,2014/02/01 12:53:31,0.074115
43.522632,1.505065,2014/02/01 12:53:41,0.074253
43.522631,1.505065,2014/02/01 12:53:51,0.074364
43.522630,1.505064,2014/02/01 12:54:01,0.074501
43.522630,1.505065,2014/02/01 12:54:11,0.074582
43.522629,1.505064,2014/02/01 12:54:21,0.074720
43.522629,1.505063,2014/02/01 12:54:31,0.074800
43.522629,1.505061,2014/02/01 12:54:41,0.074962
43.522630,1.505060,2014/02/01 12:54:51,0.075099
43.522631,1.505060,2014/02/01 12:55:01,0.075211
43.522631,1.505061,2014/02/01 12:55:11,0.075291
43.522632,1.505062,2014/02/01 12:55:21,0.075429
43.522632,1.505063,2014/02/01 12:55:31,0.075510
43.522632,1.505065,2014/02/01 12:55:41,0.075671
43.522632,1.505068,2014/02/01 12:55:51,0.075913
43.522632,1.505070,2014/02/01 12:56:01,0.076075
43.522632,1.505072,2014/02/01 12:56:11,0.076236
43.522632,1.505073,2014/02/01 12:56:21,0.076317
43.522631,1.505073,2014/02/01 12:56:31,0.076428
43.522630,1.505073,2014/02/01 12:56:41,0.076539
43.522630,1.505074,2014/02/01 12:56:51,0.076620
43.522631,1.505075,2014/02/01 12:57:01,0.076758
43.522630,1.505076,2014/02/01 12:57:11,0.076895
43.522630,1.505077,2014/02/01 12:57:21,0.076976
43.522630,1.505078,2014/02/01 12:57:31,0.077057
43.522629,1.505079,2014/02/01 12:57:41,0.077194
43.522629,1.505080,2014/02/01 12:57:51,0.077275
43.522628,1.505081,2014/02/01 12:58:01,0.077412
43.522628,1.505082,2014/02/01 12:58:11,0.077493
43.522628,1.505083,2014/02/01 12:58:21,0.077574
43.522628,1.505084,2014/02/01 12:58:31,0.077654
43.522629,1.505085,2014/02/01 12:58:41,0.077792
43.522629,1.505085,2014/02/01 12:58:51,0.077792
43.522630,1.505085,2014/02/01 12:59:01,0.077903
43.522630,1.505085,2014/02/01 12:59:11,0.077903
43.522631,1.505085,2014/02/01 12:59:21,0.078015
43.522631,1.505085,2014/02/01 12:59:31,0.078015
43.522631,1.505085,2014/02/01 12:59:41,0.078015
43.522630,1.505085,2014/02/01 12:59:51,0.078126
43.522630,1.505086,2014/02/01 13:00:01,0.078207
43.522630,1.505086,2014/02/01 13:00:11,0.078207
43.522629,1.505086,2014/02/01 13:00:21,0.078318
43.522630,1.505086,2014/02/01 13:00:31,0.078429
43.522630,1.505087,2014/02/01 13:00:41,0.078510
43.522630,1.505087,2014/02/01 13:00:51,0.078510
43.522629,1.505087,2014/02/01 13:01:01,0.078621
43.522629,1.505087,2014/02/01 13:01:11,0.078621
43.522629,1.505088,2014/02/01 13:01:21,0.078702
43.522629,1.505089,2014/02/01 13:01:31,0.078783
43.522630,1.505090,2014/02/01 13:01:41,0.078920
43.522629,1.505091,2014/02/01 13:01:51,0.079058
43.522630,1.505091,2014/02/01 13:02:01,0.079169
43.522630,1.505092,2014/02/01 13:02:11,0.079250
43.522631,1.505092,2014/02/01 13:02:21,0.079361
43.522631,1.505093,2014/02/01 13:02:31,0.079442
43.522631,1.505094,2014/02/01 13:02:41,0.079523
43.522630,1.505095,2014/02/01 13:02:51,0.079660
43.522630,1.505096,2014/02/01 13:03:01,0.079741
43.522629,1.505097,2014/02/01 13:03:11,0.079878
43.522629,1.505097,2014/02/01 13:03:21,0.079878
43.522629,1.505096,2014/02/01 13:03:31,0.079959
43.522628,1.505094,2014/02/01 13:03:41,0.080155
43.522627,1.505093,2014/02/01 13:03:51,0.080293
43.522625,1.505093,2014/02/01 13:04:01,0.080515
43.522624,1.505093,2014/02/01 13:04:11,0.080627
43.522623,1.505093,2014/02/01 13:04:21,0.080738
43.522623,1.505094,2014/02/01 13:04:31,0.080819
43.522622,1.505095,2014/02/01 13:04:41,0.080956
